t_s,Halpha_CR,Hbeta_CR,Halpha_over_Hbeta_CR,Halpha_QSS_new,Hbeta_QSS_new,Halpha_over_Hbeta_QSS_new,err_Halpha_frac,err_Hbeta_frac,err_Halpha_over_Hbeta_frac
0.0,679696113198372.2,166864288527711.88,4.07334678495628,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088588787100053,0.634379592366795,0.04557037220181802
1e-13,679698584503109.9,166863249203151.03,4.073386966566839,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088650919440681,0.6343694125322296,0.04558068625159715
1.0533104453709382e-13,679698716557030.9,166863193834868.7,4.073389109582038,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088654239476077,0.6343688702185234,0.0455812363332174
1.1094628943275241e-13,679698855684428.1,166863135519025.88,4.073391366944128,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088657737349368,0.6343682990344538,0.04558181576606351
1.1686088553466496e-13,679699002266064.9,166863074098928.2,4.0733937447603985,397748533636356.06,102096409736780.06,3.8958131305675856,0.708866142263352,0.6343676974452515,0.04558242611778994
1.2309079138896017e-13,679699156703403.9,166863009409574.06,4.073396249465011,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088665305421913,0.6343670638347818,0.04558306903995501
1.2965281629896688e-13,679699319419754.1,166862941277216.44,4.073398887836581,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088669396357178,0.6343663965012507,0.04558374627253308
1.3656466567946123e-13,679699490861484.8,166862869518902.03,4.073401667016695,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088673706661707,0.6343656936526922,0.04558445964866804
1.4384498882876602e-13,679699671499307.5,166862793941985.84,4.073404594529459,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088678248169908,0.6343649534022135,0.045585211099691395
1.5151342924760515e-13,679699861829634.1,166862714343620.88,4.073407678302093,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088683033362323,0.6343641737629963,0.045586002660408305
1.595906776404731e-13,679700062376011.6,166862630510221.12,4.073410926686648,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088688075401716,0.6343633526430376,0.04558683647467153
1.6809852774253655e-13,679700273690643.5,166862542216896.2,4.073414348482929,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088693388171318,0.6343624878396114,0.04558771480126634
1.7705993512269016e-13,679700496355997.2,166862449226857.3,4.073417952962638,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088698986315244,0.6343615770334516,0.045588640020107096
1.8649907912142943e-13,679700730986507.2,166862351290791.3,4.073421749894868,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088704885281303,0.6343606177826195,0.045589614638781736
1.9644142809066268e-13,679700978230380.4,166862248146203.06,4.0734257495729835,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088711101366397,0.6343596075160635,0.045590641299450965
2.0691380811147902e-13,679701238771504.2,166862139516723.03,4.073429962842974,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088717651764497,0.6343585435268368,0.045591722786126394
2.1794447537529878e-13,679701513331473.6,166862025111379.2,4.073434401133379,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088724554617585,0.6343574229649666,0.045592862032351966
2.295631924236905e-13,679701802671734.8,166861904623830.8,4.073439076486853,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088731829069573,0.6343562428299483,0.04559406212930669
2.4180130845257183e-13,679702107595860.8,166861777731563.2,4.073444001593481,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088739495323505,0.6343549999628587,0.04559532633435535
2.54691843897454e-13,679702428951963.2,166861644095039.34,4.073449189825945,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088747574702191,0.6343536910380475,0.04559665808007574
2.682695795279727e-13,679702767635251.0,166861503356808.88,4.0734546552766355,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088756089712533,0.634352312554408,0.045598060983784695
2.8257115029208324e-13,679703124590744.8,166861355140569.8,4.073460412796835,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088765064113783,0.6343508608261891,0.04559953885759596
2.9763514416313133e-13,679703500816159.4,166861199050182.38,4.073466478038092,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088774522990003,0.6343493319733349,0.04560109571904016
3.135022062565112e-13,679703897364962.2,166861034668630.6,4.073472867495917,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088784492826956,0.634347721911314,0.045602735802281046
3.3021514849681755e-13,679704315349623.5,166860861556931.2,4.073479598555923,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088795001593825,0.634346026340433,0.04560446356995898
3.478190651314134e-13,679704755945068.4,166860679252984.7,4.073486689542589,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088806078830009,0.6343442407345828,0.04560628372570789
3.6636145440207235e-13,679705220392347.2,166860487270367.47,4.073494159770773,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088817755737391,0.6343423603294079,0.04560820122737782
3.8589234670298993e-13,679705710002535.5,166860285097060.5,4.073502029600149,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088830065278391,0.6343403801098537,0.045610221301008884
4.064644395709628e-13,679706226160885.6,166860072194111.94,4.073510320492781,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088843042280353,0.6343382947970684,0.04561234945560822
4.2813323987193956e-13,679706770331241.5,166859847994229.88,4.0735190550739695,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088856723546526,0.6343360988346184,0.045614591498769785
4.5095721356761535e-13,679707344060738.6,166859611900301.12,4.073528257196624,397748533636356.06,102096409736780.06,3.8958131305675856,0.708887114797424,0.6343337863739809,0.04561695355319737
4.749979434661403e-13,679707948984809.9,166859363283832.62,4.073537952009363,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088886356680748,0.6343313512592776,0.04561944207418499
5.003202953825999e-13,679708586832517.0,166859101483310.6,4.073548166028583,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088902393137283,0.6343287870112035,0.0456220638681154
5.269925931575657e-13,679709259432235.2,166858825802472.72,4.073558927214759,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088919303311962,0.6343260868101036,0.04562482611204656
5.550868030059811e-13,679709968717710.5,166858535508489.06,4.0735702650532355,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088937135822085,0.6343232434781548,0.04562773637444778
5.846787276937602e-13,679710716734524.2,166858229830045.72,4.073582210639817,397748533636356.06,102096409736780.06,3.8958131305675856,0.7088955942096666,0.6343202494605971,0.0456308026371716
6.158482110660255e-13,679711505646990.0,166857907955325.62,4.073594796771486,397748533636356.06,102096409736780.06,3.8958131305675856,0.708897577654982,0.6343170968059549,0.04563403331873858
6.486793534788508e-13,679712337745518.5,166857569029880.94,4.073608058042577,397748533636356.06,102096409736780.06,3.8958131305675856,0.708899669676594,0.6343137771451994,0.04563743729902372
6.832607387157405e-13,679713215454480.9,166857212154389.2,4.073622030946781,397748533636356.06,102096409736780.06,3.8958131305675856,0.7089018763697383,0.6343102816697692,0.04564102394544028
7.196856730011528e-13,679714141340615.5,166856836382287.12,4.073636753985414,397748533636356.06,102096409736780.06,3.8958131305675856,0.7089042041875839,0.6343066011083955,0.04564480314073001
7.580524367559246e-13,679715118122012.6,166856440717273.8,4.073652267782344,397748533636356.06,102096409736780.06,3.8958131305675856,0.7089066599638207,0.6343027257026459,0.04564878531246408
7.984645497739079e-13,679716148677724.5,166856024110674.4,4.0736686152060875,397748533636356.06,102096409736780.06,3.8958131305675856,0.7089092509368218,0.6342986451811028,0.04565298146438299
8.410310505352605e-13,679717236058049.6,166855585458655.8,4.073685841499581,397748533636356.06,102096409736780.06,3.8958131305675856,0.7089119847754991,0.6342943487320922,0.045657403209707154
8.858667904100832e-13,679718383495541.4,166855123599283.62,4.073703994418183,397748533636356.06,102096409736780.06,3.8958131305675856,0.7089148696069811,0.6342898249748575,0.0456620628065599
9.330927435461682e-13,679719594416799.5,166854637309409.34,4.073723124376529,397748533636356.06,102096409736780.06,3.8958131305675856,0.708917914046258,0.6342850619290703,0.045666973195663346
9.82836333277001e-13,679720872455104.4,166854125301375.66,4.073743284604904,397748533636356.06,102096409736780.06,3.8958131305675856,0.7089211272279464,0.6342800469825604,0.045672148040477485
1.0352317759307378e-12,679722221463961.4,166853586219526.9,4.0737645313158595,397748533636356.06,102096409736780.06,3.8958131305675856,0.708924518840342,0.6342747668571364,0.045677601769966804
1.0904204429677527e-12,679723645531626.8,166853018636508.8,4.073786923881865,397748533636356.06,102096409736780.06,3.8958131305675856,0.7089280991619396,0.6342692075723432,0.045683349624202986
1.1485512424239391e-12,679725148996692.9,166852421049342.38,4.073810525024874,397748533636356.06,102096409736780.06,3.8958131305675856,0.7089318791006168,0.6342633544070068,0.04568940770302191
