t_s,Halpha_CR,Hbeta_CR,Halpha_over_Hbeta_CR,Halpha_QSS_new,Hbeta_QSS_new,Halpha_over_Hbeta_QSS_new,err_Halpha_frac,err_Hbeta_frac,err_Halpha_over_Hbeta_frac
1.9644142809066268e-13,679712812645987.0,166862358920015.53,4.07349396859362,261252984721983.03,68762622488007.04,3.7993458549017447,1.6017418073493606,1.4266433257271154,0.0721566617416999
2.0691380811147902e-13,679713705291357.2,166862256350514.53,4.073501822146859,261252984721983.03,68762622488007.04,3.7993458549017447,1.6017452241347083,1.4266418340809668,0.07215872882207103
2.1794447537529878e-13,679714645785194.9,166862148344811.53,4.0735100951751,261252984721983.03,68762622488007.04,3.7993458549017447,1.601748824069992,1.426640263377304,0.07216090630960627
2.295631924236905e-13,679715636706821.0,166862034616437.06,4.073518810131207,261252984721983.03,68762622488007.04,3.7993458549017447,1.601752617028098,1.4266386094500636,0.0721632001139715
2.4180130845257183e-13,679716680776168.5,166861914863990.7,4.073527990675441,261252984721983.03,68762622488007.04,3.7993458549017447,1.6017566134201338,1.4266368679160435,0.07216561646262305
2.54691843897454e-13,679717780861612.4,166861788770378.12,4.0735376617410335,261252984721983.03,68762622488007.04,3.7993458549017447,1.6017608242254,1.42663503416381,0.07216816191806778
2.682695795279727e-13,679718939988258.6,166861656002011.22,4.073547849603421,261252984721983.03,68762622488007.04,3.7993458549017447,1.6017652610231172,1.4266331033420627,0.07217084339608441
2.8257115029208324e-13,679720161346713.4,166861516207967.62,4.0735585819533435,261252984721983.03,68762622488007.04,3.7993458549017447,1.6017699360259925,1.4266310703474132,0.07217366818496451
2.9763514416313133e-13,679721448302366.8,166861369019109.94,4.073569887974017,261252984721983.03,68762622488007.04,3.7993458549017447,1.6017748621157548,1.4266289298115762,0.07217664396582396
3.135022062565112e-13,679722804405216.4,166861214047160.8,4.0735817984226275,261252984721983.03,68762622488007.04,3.7993458549017447,1.6017800528807562,1.4266266760879176,0.07217977883405269
3.3021514849681755e-13,679724233400275.4,166861050883733.2,4.07359434571642,261252984721983.03,68762622488007.04,3.7993458549017447,1.6017855226558118,1.4266243032373527,0.0721830813219734
3.478190651314134e-13,679725739238592.5,166860879099312.38,4.073607564023637,261252984721983.03,68762622488007.04,3.7993458549017447,1.60179128656438,1.4266218050135415,0.07218656042277695
3.6636145440207235e-13,679727326088926.2,166860698242188.94,4.073621489359587,261252984721983.03,68762622488007.04,3.7993458549017447,1.601797360563249,1.4266191748473713,0.07219022561580805
3.8589234670298993e-13,679728998350120.1,166860507837338.4,4.0736361596882125,261252984721983.03,68762622488007.04,3.7993458549017447,1.601803761489905,1.4266164058306638,0.0721940868932979
4.064644395709628e-13,679730760664215.1,166860307385246.34,4.0736516150294255,261252984721983.03,68762622488007.04,3.7993458549017447,1.601810507112723,1.4266134906990877,0.07219815478861549
4.2813323987193956e-13,679732617930356.2,166860096360675.97,4.0736678975726,261252984721983.03,68762622488007.04,3.7993458549017447,1.6018176161841968,1.4266104218142381,0.07220244040613916
4.5095721356761535e-13,679734575319538.2,166859874211374.3,4.07368505179661,261252984721983.03,68762622488007.04,3.7993458549017447,1.6018251084973816,1.4266071911448188,0.07220695545285122
4.749979434661403e-13,679736638290252.6,166859640356715.2,4.073703124596822,261252984721983.03,68762622488007.04,3.7993458549017447,1.601833004945786,1.4266037902469086,0.0722117122717622
5.003202953825999e-13,679738812605088.0,166859394186274.66,4.073722165419448,261252984721983.03,68762622488007.04,3.7993458549017447,1.6018413275869137,1.4266002102432436,0.0722167238772736
5.269925931575657e-13,679741104348357.5,166859135058335.22,4.073742226403816,261252984721983.03,68762622488007.04,3.7993458549017447,1.6018500997097354,1.4265964418014643,0.07222200399262346
5.550868030059811e-13,679743519944810.2,166858862298315.56,4.073763362532961,261252984721983.03,68762622488007.04,3.7993458549017447,1.6018593459063113,1.4265924751112802,0.07222756708952273
5.846787276937602e-13,679746066179513.1,166858575197120.97,4.073785631793179,261252984721983.03,68762622488007.04,3.7993458549017447,1.6018690921478922,1.4265882998604795,0.07223342843015045
6.158482110660255e-13,679748750218974.0,166858273009409.56,4.073809095343095,261252984721983.03,68762622488007.04,3.7993458549017447,1.6018793658657744,1.4265839052097162,0.07223960411165259
6.486793534788508e-13,679751579633594.8,166857954951769.8,4.073833817692878,261252984721983.03,68762622488007.04,3.7993458549017447,1.6018901960372411,1.426579279766005,0.07224611111331221
6.832607387157405e-13,679754562421547.4,166857620200802.97,4.0738598668943276,261252984721983.03,68762622488007.04,3.7993458549017447,1.6019016132769552,1.4265744115548356,0.0722529673465808
7.196856730011528e-13,679757707034172.6,166857267891105.06,4.073887314742552,261252984721983.03,68762622488007.04,3.7993458549017447,1.601913649934177,1.426569287990824,0.07226019170816111
7.580524367559246e-13,679761022403003.8,166856897113140.2,4.0739162369900725,261252984721983.03,68762622488007.04,3.7993458549017447,1.6019263401962027,1.4265638958467863,0.07226780413635929
7.984645497739079e-13,679764517968538.0,166856506910999.03,4.073946713574216,261252984721983.03,68762622488007.04,3.7993458549017447,1.6019397201984942,1.4265582212211387,0.07227582567093586
8.410310505352605e-13,679768203710872.4,166856096280032.38,4.0739788288587695,261252984721983.03,68762622488007.04,3.7993458549017447,1.6019538281419434,1.4265522495034846,0.07228427851670985
8.858667904100832e-13,679772090182346.9,166855664164351.12,4.074012671890948,261252984721983.03,68762622488007.04,3.7993458549017447,1.6019687044178208,1.4265459653382564,0.07229318611119347
9.330927435461682e-13,679776188542327.5,166855209454181.53,4.074048336674763,261252984721983.03,68762622488007.04,3.7993458549017447,1.601984391740915,1.4265393525862533,0.07230257319654372
9.82836333277001e-13,679780510594301.4,166854730983062.72,4.074085922462128,261252984721983.03,68762622488007.04,3.7993458549017447,1.6020009352915214,1.4265323942838863,0.07231246589618216
1.0352317759307378e-12,679785068825431.9,166854227524874.25,4.0741255340629055,261252984721983.03,68762622488007.04,3.7993458549017447,1.602018382866849,1.4265250725999503,0.07232289179640027
1.0904204429677527e-12,679789876448780.4,166853697790675.88,4.074167282175561,261252984721983.03,68762622488007.04,3.7993458549017447,1.6020367850426314,1.4265173687896648,0.07233388003338899
1.1485512424239391e-12,679794947448366.8,166853140425343.75,4.074211283739859,261252984721983.03,68762622488007.04,3.7993458549017447,1.6020561953456056,1.426509263145756,0.07234546138606873
1.2097810206889038e-12,679800296627298.2,166852554003981.0,4.07425766231351,261252984721983.03,68762622488007.04,3.7993458549017447,1.6020766704377358,1.4265007349462557,0.07235766837522478
1.2742749857031321e-12,679805939659190.2,166851937028080.78,4.074306548474655,261252984721983.03,68762622488007.04,3.7993458549017447,1.6020982703130369,1.4264917623987015,0.0723705353694422
1.342207152716012e-12,679811893143120.6,166851287921414.78,4.074358080252308,261252984721983.03,68762622488007.04,3.7993458549017447,1.6021210585079229,1.4264823225803451,0.07238409869839961
1.4137608138073613e-12,679818174662398.9,166850605025617.56,4.074412403587163,261252984721983.03,68762622488007.04,3.7993458549017447,1.6021451023261586,1.4264723913739352,0.07239839677415527
1.4891290324394118e-12,679824802847425.1,166849886595432.2,4.074469672825277,261252984721983.03,68762622488007.04,3.7993458549017447,1.6021704730794664,1.4264619433985761,0.07241347022108553
1.5685151643735446e-12,679831797442959.5,166849130793578.62,4.074530051247493,261252984721983.03,68762622488007.04,3.7993458549017447,1.6021972463450112,1.4264509519351005,0.07242936201523158
1.6521334063573686e-12,679839179380139.0,166848335685199.4,4.074593711637757,261252984721983.03,68762622488007.04,3.7993458549017447,1.602225502241063,1.426439388845293,0.07244611763388158
1.7402093740624848e-12,679846970853603.1,166847499231833.0,4.074660836893709,261252984721983.03,68762622488007.04,3.7993458549017447,1.6022553257222087,1.4264272244842473,0.07246378521628008
1.8329807108324375e-12,679855195404123.1,166846619284856.97,4.07473162068335,261252984721983.03,68762622488007.04,3.7993458549017447,1.6022868068956344,1.42641442760501,0.07248241573646551
1.9306977288832456e-12,679863878007160.5,166845693578334.53,4.074806268151971,261252984721983.03,68762622488007.04,3.7993458549017447,1.6023200413601002,1.4264009652545504,0.07250206318933541
2.03362408468667e-12,679873045167814.2,166844719721191.28,4.074884996683909,261252984721983.03,68762622488007.04,3.7993458549017447,1.602355130569372,1.4263868026599895,0.07252278479114393
2.142037490358383e-12,679882725022646.8,166843695188636.56,4.074968036724186,261252984721983.03,68762622488007.04,3.7993458549017447,1.602392182221979,1.4263719031038404,0.0725446411957589
2.2562304629706353e-12,679892947448928.6,166842617312735.16,4.075055632665577,261252984721983.03,68762622488007.04,3.7993458549017447,1.6024313106793735,1.4263562277868962,0.07256769672814167
2.376511113811078e-12,679903744181869.6,166841483272020.12,4.075148043807231,261252984721983.03,68762622488007.04,3.7993458549017447,1.6024726374146547,1.4263397356771716,0.07259201963665901
2.50320397971732e-12,679915148940459.1,166840290080026.9,4.075245545391523,261252984721983.03,68762622488007.04,3.7993458549017447,1.6025162914942497,1.4263223833431558,0.0726176823659854
2.6366508987303555e-12,679927197562580.4,166839034572610.62,4.075348429726539,261252984721983.03,68762622488007.04,3.7993458549017447,1.602562410095092,1.4263041247693717,0.07264476185254574
2.777211932429355e-12,679939928150112.8,166837713393894.75,4.075457007402227,261252984721983.03,68762622488007.04,3.7993458549017447,1.6026111390600297,1.4262849111520304,0.07267333984460944
2.9252663374366476e-12,679953381224790.1,166836322980679.34,4.0755716086090725,261252984721983.03,68762622488007.04,3.7993458549017447,1.6026626334944059,1.4262646906722827,0.07270350324936957
3.0812135887140083e-12,679967599895641.9,166834859545119.56,4.075692584568925,261252984721983.03,68762622488007.04,3.7993458549017447,1.6027170584069743,1.4262434082443178,0.07273534450954237
3.2454744574113255e-12,679982630038895.0,166833319055461.9,4.0758203090885115,261252984721983.03,68762622488007.04,3.7993458549017447,1.6027745893985117,1.4262210052352131,0.07276896201225584
3.4184921461759274e-12,679998520491283.0,166831697214605.62,4.075955180247073,261252984721983.03,68762622488007.04,3.7993458549017447,1.602835413401747,1.4261974191531588,0.07280446053324133
3.6007334849856203e-12,680015323257770.8,166829989436231.7,4.076097622230544,261252984721983.03,68762622488007.04,3.7993458549017447,1.602899729476473,1.4261725833003052,0.07284195171959587
3.792690190732254e-12,680033093734767.8,166828190818218.22,4.076248087325693,261252984721983.03,68762622488007.04,3.7993458549017447,1.6029677496639396,1.4261464263861505,0.07288155461464545
3.994880193954178e-12,680051890949971.1,166826296113034.72,4.076407058088706,261252984721983.03,68762622488007.04,3.7993458549017447,1.603039699904904,1.4261188720969895,0.07292339622872432
4.2078490362973985e-12,680071777820058.1,166824299694782.5,4.076575049703791,261252984721983.03,68762622488007.04,3.7993458549017447,1.603115821026001,1.42608983861659,0.07296761215996644
4.4321713424760856e-12,680092821427504.9,166822195522522.2,4.0767526125484155,261252984721983.03,68762622488007.04,3.7993458549017447,1.6031963697993257,1.4260592380928727,0.07301434726948405
4.6684523707037945e-12,680115093317893.9,166819977099504.06,4.076940334982912,261252984721983.03,68762622488007.04,3.7993458549017447,1.603281620080438,1.4260269760450064,0.07306375641560178
4.9173296457790256e-12,680138669819134.2,166817637427893.25,4.077138846383216,261252984721983.03,68762622488007.04,3.7993458549017447,1.6033718640302457,1.4259929507049864,0.07311600525208174
5.179474679231202e-12,680163632384095.6,166815168958557.84,4.0773488204365265,261252984721983.03,68762622488007.04,3.7993458549017447,1.6034674134265061,1.4259570522874148,0.07317127109555317
5.455594781168514e-12,680190067958216.1,166812563535471.0,4.07757097872056,261252984721983.03,68762622488007.04,3.7993458549017447,1.6035686010709214,1.4259191621809504,0.07322974386758238
5.746434968715974e-12,680218069373718.9,166809812334260.6,4.077806094587943,261252984721983.03,68762622488007.04,3.7993458549017447,1.6036757822980854,1.4258791520546512,0.07329162711705782
6.052779976193355e-12,680247735772117.6,166806905794431.12,4.078054997377859,261252984721983.03,68762622488007.04,3.7993458549017447,1.6037893365927103,1.4258368828722916,0.0733571391287099
6.375456372456494e-12,680279173056742.0,166803833544776.94,4.078318576977593,261252984721983.03,68762622488007.04,3.7993458549017447,1.6039096693217614,1.4257922038076627,0.07342651412372223
6.715334791115135e-12,680312494377066.0,166800584321511.8,4.078597788756834,261252984721983.03,68762622488007.04,3.7993458549017447,1.6040372135883254,1.4257449510539493,0.07350000355845766
7.073332279644439e-12,680347820646622.0,166797145878648.75,4.078893658897502,261252984721983.03,68762622488007.04,3.7993458549017447,1.6041724322140325,1.425694946520401,0.07357787752728462
7.450414773728916e-12,680385281096323.5,166793504890191.44,4.0792072901415155,261252984721983.03,68762622488007.04,3.7993458549017447,1.6043158198570153,1.4256419964099256,0.07366042627540902
7.847599703514622e-12,680425013864978.4,166789646843727.94,4.079539867978116,261252984721983.03,68762622488007.04,3.7993458549017447,1.60446790527222,1.425585889671644,0.07374796182739649
8.265958738801796e-12,680467166628765.6,166785555925068.7,4.0798926672911495,261252984721983.03,68762622488007.04,3.7993458549017447,1.604629253720859,1.425526396323205,0.07384081973675968
8.706620680585117e-12,680511897271369.4,166781214893626.22,4.080267059485103,261252984721983.03,68762622488007.04,3.7993458549017447,1.6048004695354894,1.425463265638461,0.07393936096155253
9.170774506742931e-12,680559374596380.8,166776604948312.06,4.080664520106414,261252984721983.03,68762622488007.04,3.7993458549017447,1.6049821988468764,1.4253962241972338,0.07404397387032408
9.659672580093842e-12,680609779083437.1,166771705583807.38,4.081086636973992,261252984721983.03,68762622488007.04,3.7993458549017447,1.605175132478276,1.4253249737950906,0.0741550763820982
1.0174634027476084e-11,680663303689403.1,166766494437167.03,4.0815351188296285,261252984721983.03,68762622488007.04,3.7993458549017447,1.605380009012119,1.42524918921254,0.07427311824318808
1.0717048298967092e-11,680720154695662.5,166760947124821.6,4.082011804515234,261252984721983.03,68762622488007.04,3.7993458549017447,1.6055976180331983,1.4251685158445861,0.07439858344267501
1.1288378916846884e-11,680780552602322.0,166755037070159.03,4.082518672679713,261252984721983.03,68762622488007.04,3.7993458549017447,1.6058288035514183,1.425082567193288,0.07453199276728957
1.1890167424419899e-11,680844733069787.2,166748735321984.1,4.083057852013735,261252984721983.03,68762622488007.04,3.7993458549017447,1.6060744676058734,1.4249909222276524,0.07467390649523474
1.2524037545350744e-11,680912947907759.4,166742010364269.34,4.083631632005741,261252984721983.03,68762622488007.04,3.7993458549017447,1.606335574050436,1.424893122616884,0.07482492722720235
1.3191699564735743e-11,680985466111229.4,166734827917715.84,4.084242474207596,261252984721983.03,68762622488007.04,3.7993458549017447,1.6066131525192415,1.4247886698445256,0.07498570285152906
1.389495494373136e-11,681062574942496.8,166727150733726.84,4.084893023993399,261252984721983.03,68762622488007.04,3.7993458549017447,1.6069083025683382,1.4246770222122622,0.07515692963915212
1.46357011801908e-11,681144581057586.5,166718938381455.0,4.085586122790197,261252984721983.03,68762622488007.04,3.7993458549017447,1.6072221979872825,1.4245575917429942,0.07533935546277205
1.5415936928422734e-11,681231811674736.9,166710147028600.34,4.086324820755311,261252984721983.03,68762622488007.04,3.7993458549017447,1.6075560912717677,1.424429740993029,0.07553378313356734
1.6237767391887175e-11,681324615781803.2,166700729216600.2,4.087112389871636,261252984721983.03,68762622488007.04,3.7993458549017447,1.6079113182452132,1.4242927797827176,0.07574107384791716
1.710341000337838e-11,681423365378535.9,166690633630750.47,4.0879523374301305,261252984721983.03,68762622488007.04,3.7993458549017447,1.6082893028138399,1.424145961853377,0.07596215073603757
1.8015200408020238e-11,681528456748700.9,166679804865617.9,4.088848419868075,261252984721983.03,68762622488007.04,3.7993458549017447,1.6086915618359783,1.4239884814557315,0.07619800250425403
1.8975598765218504e-11,681640311755953.4,166668183185830.8,4.089804656932881,261252984721983.03,68762622488007.04,3.7993458549017447,1.6091197100822905,1.423819469871144,0.0764496871629625
1.9987196386572526e-11,681759379156235.5,166655704281959.56,4.0908253461446975,261252984721983.03,68762622488007.04,3.7993458549017447,1.609575465259246,1.4236379918614386,0.07671833583323275
2.105272272765703e-11,681886135918268.5,166642299020712.34,4.091915077536918,261252984721983.03,68762622488007.04,3.7993458549017447,1.6100606530635801,1.423443042036051,0.07700515662655825
2.2175052752539296e-11,682021088542481.8,166627893188058.2,4.093078748662715,261252984721983.03,68762622488007.04,3.7993458549017447,1.6105772122307676,1.4232335411163228,0.07731143859462268
2.3357214690901212e-11,682164774367451.8,166612407223159.25,4.094321579867494,261252984721983.03,68762622488007.04,3.7993458549017447,1.6111271995356893,1.4230083320661353,0.07763855574906013
2.4602398208697778e-11,682317762851676.1,166595755940129.75,4.095649129842681,261252984721983.03,68762622488007.04,3.7993458549017447,1.6117127946988878,1.4227661760455093,0.07798797115526072
2.5913963014396624e-11,682480656817302.4,166577848233654.75,4.097067311495122,261252984721983.03,68762622488007.04,3.7993458549017447,1.6123363051471975,1.4225057481294838,0.07836124110924797
2.7295447924020018e-11,682654093641303.5,166558586763397.94,4.098582408189117,261252984721983.03,68762622488007.04,3.7993458549017447,1.6130001705732162,1.4222256327185252,0.07876001941263401
2.8750580409448774e-11,682838746378600.2,166537867610909.94,4.100201090444774,261252984721983.03,68762622488007.04,3.7993458549017447,1.613706967234289,1.4219243185490198,0.07918606176768012
3.0283286655749455e-11,683035324800835.5,166515579901433.3,4.101930433207206,261252984721983.03,68762622488007.04,3.7993458549017447,1.6144594119286315,1.421600193193264,0.07964123032260428
3.189770215466325e-11,683244576333941.5,166491605381586.9,4.103777933836325,261252984721983.03,68762622488007.04,3.7993458549017447,1.6152603655840652,1.4212515369178202,0.08012749840655214
3.359818286283788e-11,683467286877419.9,166465817942421.06,4.105751531006953,261252984721983.03,68762622488007.04,3.7993458549017447,1.616112836393979,1.4208765157474113,0.08064695550416852
3.538931695490984e-11,683704281488395.0,166438083075761.88,4.107859624754124,261252984721983.03,68762622488007.04,3.7993458549017447,1.6170199824356877,1.4204731735586513,0.08120181253158333
3.727593720314938e-11,683956424914126.9,166408257250113.22,4.110111097949507,261252984721983.03,68762622488007.04,3.7993458549017447,1.617985113708734,1.4200394230039244,0.08179440748907527
3.9263134017068395e-11,684224621957801.2,166376187190664.12,4.112515339552121,261252984721983.03,68762622488007.04,3.7993458549017447,1.619011693535027,1.419573035040686,0.08242721158073539
4.1356269178176977e-11,684509817664161.8,166341709046139.38,4.115082270041451,261252984721983.03,68762622488007.04,3.7993458549017447,1.6201033392693867,1.4190716268151526,0.08310283590854385
4.356099030694617e-11,684812997313919.1,166304647423336.06,4.117822369513802,261252984721983.03,68762622488007.04,3.7993458549017447,1.6212638222781455,1.4185326476217721,0.08382403886742065
4.58832461010084e-11,685135186218927.2,166264814268198.44,4.120746709004525,261252984721983.03,68762622488007.04,3.7993458549017447,1.6224970671551406,1.417953362630939,0.08459373438933529
4.832930238571752e-11,685477449313842.0,166222007570190.1,4.123866985690131,261252984721983.03,68762622488007.04,3.7993458549017447,1.6238071501587052,1.417330834046957,0.0854150012086169
5.0905759020366863e-11,685840890544356.2,166176009864536.44,4.127195562725576,261252984721983.03,68762622488007.04,3.7993458549017447,1.6251982968700087,1.4166618993264746,0.08629109334725457
5.361956770568805e-11,686226652057040.6,166126586504641.94,4.130745514583038,261252984721983.03,68762622488007.04,3.7993458549017447,1.6266748790920067,1.4159431460546208,0.08722545204820878
5.647805074067546e-11,686635913201203.8,166073483674668.47,4.134530678878857,261252984721983.03,68762622488007.04,3.7993458549017447,1.628241411028852,1.415170883042361,0.08822171941642847
5.948892077934331e-11,687069889358808.8,166016426109935.62,4.138565715803525,261252984721983.03,68762622488007.04,3.7993458549017447,1.6299025448071582,1.4143411071747698,0.08928375406101391
6.266030164072656e-11,687529830624094.1,165955114490544.38,4.142866176403786,261252984721983.03,68762622488007.04,3.7993458549017447,1.6316630654219746,1.4134494655070606,0.09041564906728543
6.600075022827102e-11,688017020359833.0,165889222471507.44,4.147448581103601,261252984721983.03,68762622488007.04,3.7993458549017447,1.6335278852105688,1.4124912120744137,0.09162175266375117
6.95192796177559e-11,688532773661687.8,165818393310802.72,4.15233050998831,261252984721983.03,68762622488007.04,3.7993458549017447,1.6355020379744256,1.411461158854482,0.09290669198519022
7.322538337604526e-11,689078435765487.5,165742236055270.97,4.1575307065104194,261252984721983.03,68762622488007.04,3.7993458549017447,1.6375906728827712,1.410353620299724,0.0942754003683452
7.712906117627992e-11,689655380433911.8,165660321243289.53,4.1630691964014765,261252984721983.03,68762622488007.04,3.7993458549017447,1.639799048297269,1.409162350842313,0.09573314864991098
8.124084577862974e-11,690265008358530.8,165572176082847.94,4.168967423688026,261252984721983.03,68762622488007.04,3.7993458549017447,1.6421325256555,1.4078804747699314,0.09728558096636886
8.55718314494002e-11,690908745609909.9,165477279064205.47,4.175248405805827,261252984721983.03,68762622488007.04,3.7993458549017447,1.6445965635384132,1.4065004078788086,0.09893875558054548
9.01337038951742e-11,691588042162061.8,165375053967985.75,4.181936909879669,261252984721983.03,68762622488007.04,3.7993458549017447,1.6471967120223616,1.4050137703347336,0.10069919127902567
9.49387717927582e-11,692304370507592.4,165264863232644.44,4.1890596522809025,261252984721983.03,68762622488007.04,3.7993458549017447,1.6499386073782862,1.4034112902175664,0.10257391989633337
1e-10,693059224366205.5,165146000650135.75,4.1966455235840785,261252984721983.03,68762622488007.04,3.7993458549017447,1.6528279671282482,1.4016826972958898,0.10457054552423957
1.0533104453709382e-10,693854117471791.8,165017683365791.62,4.204725841010252,261252984721983.03,68762622488007.04,3.7993458549017447,1.6558705854027616,1.3998166066829771,0.10669731095564904
1.1094628943275241e-10,694690582402409.1,164879043168553.88,4.2133346303583,261252984721983.03,68762622488007.04,3.7993458549017447,1.6590723284623001,1.397800392172515,0.10896317188982572
1.1686088553466498e-10,695570169393543.0,164729117071551.44,4.222508939275237,261252984721983.03,68762622488007.04,3.7993458549017447,1.662439130154805,1.3956200492539683,0.1113778793861438
1.2309079138896019e-10,696494445049021.8,164566837201536.53,4.232289183488779,261252984721983.03,68762622488007.04,3.7993458549017447,1.665976986981445,1.3932600480768285,0.113952070993608
1.296528162989669e-10,697464990836985.5,164391020039995.72,4.242719527303224,261252984721983.03,68762622488007.04,3.7993458549017447,1.6696919523396268,1.390703176986412,0.11669737089858742
1.3656466567946067e-10,698483401231830.1,164200355090059.62,4.253848299224019,261252984721983.03,68762622488007.04,3.7993458549017447,1.6735901294108988,1.3879303777091687,0.11962649931853299
1.438449888287666e-10,699551281338791.6,163993393082945.88,4.265728443004817,261252984721983.03,68762622488007.04,3.7993458549017447,1.6776776620685558,1.3849205738415247,0.12275339121900854
1.5151342924760515e-10,700670243817567.4,163768533886870.44,4.278418003678185,261252984721983.03,68762622488007.04,3.7993458549017447,1.681960723102161,1.3816504950117847,0.12609332423852995
1.5959067764047309e-10,701841904907014.2,163524014341285.28,4.291980647210779,261252984721983.03,68762622488007.04,3.7993458549017447,1.6864454990012525,1.3780944999560725,0.12966305546347115
1.6809852774253654e-10,703067879346114.4,163257896310803.16,4.306486211286496,261252984721983.03,68762622488007.04,3.7993458549017447,1.6911381705142872,1.3742244027891337,0.13348096639595525
1.7705993512268945e-10,704349773988632.8,162968055336601.12,4.322011283339172,261252984721983.03,68762622488007.04,3.7993458549017447,1.696044888207417,1.3700093079641422,0.13756721509391107
1.8649907912142944e-10,705689179921018.4,162652170358120.97,4.338639800300608,261252984721983.03,68762622488007.04,3.7993458549017447,1.7011717422941215,1.3654154607976057,0.14194389402667573
1.9644142809066266e-10,707087662915720.9,162307715083217.06,4.356463662575675,261252984721983.03,68762622488007.04,3.7993458549017447,1.706524726093295,1.3604061219672843,0.14663519167520955
2.0691380811147902e-10,708546752084932.2,161931951698083.3,4.375583352481256,261252984721983.03,68762622488007.04,3.7993458549017447,1.7121096925990904,1.3549414760370146,0.15166755530720533
2.179444753752988e-10,710067926642087.0,161521927725434.0,4.396108544773617,261252984721983.03,68762622488007.04,3.7993458549017447,1.7179323038078143,1.3489785857659111,0.15706985166984896
2.295631924236905e-10,711652600728943.2,161074476955042.56,4.418158693928724,261252984721983.03,68762622488007.04,3.7993458549017447,1.723997972640431,1.3424714056409897,0.16287352156388057
2.418013084525718e-10,713302106323081.6,160586225477604.47,4.441863579529488,261252984721983.03,68762622488007.04,3.7993458549017447,1.7303117975174702,1.3353708696263364,0.1691127233912638
2.54691843897454e-10,715017674302369.8,160053603941966.2,4.467363787457281,261252984721983.03,68762622488007.04,3.7993458549017447,1.7368784898793346,1.3276250694173468,0.17582445980633482
2.6826957952797273e-10,716800413807695.0,159472867216271.75,4.494811100596783,261252984721983.03,68762622488007.04,3.7993458549017447,1.7437022951928791,1.3191795403685422,0.18304868055056903
2.8257115029208326e-10,718651290111732.0,158840122653289.12,4.524368768465257,261252984721983.03,68762622488007.04,3.7993458549017447,1.7507869082395269,1.3099776725501213,0.19082835341987098
2.976351441631313e-10,720571101268936.0,158151368125767.16,4.556211620603333,261252984721983.03,68762622488007.04,3.7993458549017447,1.7581353837382738,1.2999612638879576,0.19920949410939112
3.1350220625651124e-10,722560453890180.0,157402540895441.6,4.590525983758789,261252984721983.03,68762622488007.04,3.7993458549017447,1.765750043618087,1.2890712308550236,0.20824114441603125
3.3021514849681754e-10,724619738454976.5,156589578196046.62,4.627509357920161,261252984721983.03,68762622488007.04,3.7993458549017447,1.7736323825203122,1.2772484895170713,0.21797528696945476
